,학년,반,이수구분,영역,수업번호,학수번호,(변경전)교과목명,교과목명,과목안내,공학인증구분,교강사,학점,강의,실습,강좌유형,수강정원,수업시간,강의실,이수제한여부,과목상세정보,설강학과,권장학과,과목정보
1899,2,1,교양필수,영역없음,24519,DEE2051,,학술영어1:통합,,Y,학사,Douglas J. Scott,2,0,일반,26,월(14:00-15:00)목(14:00-15:00),"ERICA 실용영어교육관 영어회화실1,ERICA 실용영어교육관 영어회화실1",O,"영어전용E,SMART-L",건축학전공,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24519
1900,2,1,교양필수,영역없음,24519,DEE2051,,학술영어1:통합,,Y,학사,Douglas J. Scott,2,0,일반,26,월(14:00-15:00)목(14:00-15:00),"ERICA 실용영어교육관 영어회화실1,ERICA 실용영어교육관 영어회화실1",O,"영어전용E,SMART-L",건설환경공학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24519
1901,2,1,교양필수,영역없음,24520,DEE2051,,학술영어1:통합,,Y,학사,Paul G. Surette,2,0,일반,26,월(14:00-15:00)목(14:00-15:00),"ERICA 실용영어교육관 영어회화실7,ERICA 실용영어교육관 영어회화실7",O,"영어전용E,SMART-L",교통·물류공학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24520
1902,2,1,교양필수,영역없음,24520,DEE2051,,학술영어1:통합,,Y,학사,Paul G. Surette,2,0,일반,26,월(14:00-15:00)목(14:00-15:00),"ERICA 실용영어교육관 영어회화실7,ERICA 실용영어교육관 영어회화실7",O,"영어전용E,SMART-L",건설환경공학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24520
1903,2,1,교양필수,영역없음,24521,DEE2051,,학술영어1:통합,,Y,학사,Craig H. Kerschner,2,0,일반,25,화(14:00-15:00)금(14:00-15:00),"ERICA 실용영어교육관 영어회화실7,ERICA 실용영어교육관 영어회화실7",O,"영어전용E,SMART-L",정보사회미디어학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24521
1904,2,1,교양필수,영역없음,24522,DEE2051,,학술영어1:통합,,Y,학사,Mark David Lloyd,2,0,일반,25,화(14:00-15:00)금(14:00-15:00),"ERICA 실용영어교육관 영어회화실9,ERICA 실용영어교육관 영어회화실9",O,"영어전용E,SMART-L",정보사회미디어학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24522
1905,2,1,교양필수,영역없음,24522,DEE2051,,학술영어1:통합,,Y,학사,Mark David Lloyd,2,0,일반,25,화(14:00-15:00)금(14:00-15:00),"ERICA 실용영어교육관 영어회화실9,ERICA 실용영어교육관 영어회화실9",O,"영어전용E,SMART-L",광고홍보학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24522
1906,2,1,교양필수,영역없음,24523,DEE2051,,학술영어1:통합,,Y,학사,Michael James Satterthwaite,2,0,일반,25,화(14:00-15:00)금(14:00-15:00),"ERICA 실용영어교육관 영어회화실4,ERICA 실용영어교육관 영어회화실4",O,"영어전용E,SMART-L",광고홍보학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24523
1907,2,1,교양필수,영역없음,24524,DEE2051,,학술영어1:통합,,Y,학사,Nina K. Iscovitz,2,0,일반,25,화(14:00-15:00)금(14:00-15:00),"ERICA 실용영어교육관 영어회화실1,ERICA 실용영어교육관 영어회화실1",O,"영어전용E,SMART-L",광고홍보학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24524
1908,2,1,교양필수,영역없음,24524,DEE2051,,학술영어1:통합,,Y,학사,Nina K. Iscovitz,2,0,일반,25,화(14:00-15:00)금(14:00-15:00),"ERICA 실용영어교육관 영어회화실1,ERICA 실용영어교육관 영어회화실1",O,"영어전용E,SMART-L",정보사회미디어학과,창의융합교육원(영어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24524
1909,1,1,교양필수,영역없음,24533,VCC1001,PBL과비전설계,IC-PBL과비전설계,,Y,학사,방진호,1,0,일반,5,토(09:00-10:00), 비지정(ERICA),O,IC-PBL.,화학분자공학과,화학분자공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24533
1910,1,1,교양필수,영역없음,24535,VCC1001,PBL과비전설계,IC-PBL과비전설계,,Y,학사,유원철,1,0,일반,5,토(09:00-10:00), 비지정(ERICA),O,IC-PBL.,화학분자공학과,화학분자공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24535
1911,1,1,교양필수,영역없음,24537,VCC1001,PBL과비전설계,IC-PBL과비전설계,,Y,학사,이용우,1,0,일반,4,토(09:00-10:00), 비지정(ERICA),O,IC-PBL.,화학분자공학과,화학분자공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24537
1912,1,1,교양필수,영역없음,24539,VCC1001,PBL과비전설계,IC-PBL과비전설계,,Y,학사,장광석,1,0,일반,4,토(09:00-10:00), 비지정(ERICA),O,IC-PBL.,화학분자공학과,화학분자공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24539
1913,1,1,교양필수,영역없음,24554,CUL2100,,아카데믹글쓰기,,Y,학사,김양희,2,0,일반,30,월(09:00-11:00), 비지정(ERICA),O,SMART-L,산업경영공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24554
1914,1,1,교양필수,영역없음,24554,CUL2100,,아카데믹글쓰기,,Y,학사,김양희,2,0,일반,30,월(09:00-11:00), 비지정(ERICA),O,SMART-L,건축학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24554
1915,1,2,교양필수,영역없음,24555,CUL2100,,아카데믹글쓰기,,Y,학사,곽도연,2,0,일반,30,월(09:00-11:00), 비지정(ERICA),O,SMART-L,건축학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24555
1916,1,1,교양필수,영역없음,24556,CUL2100,,아카데믹글쓰기,,Y,학사,조은정,2,0,일반,30,월(09:00-11:00), 비지정(ERICA),O,SMART-L,산업경영공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24556
1917,1,2,교양필수,영역없음,24556,CUL2100,,아카데믹글쓰기,,Y,학사,조은정,2,0,일반,30,월(09:00-11:00), 비지정(ERICA),O,SMART-L,건축학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24556
1918,1,2,교양필수,영역없음,24557,CUL2100,,아카데믹글쓰기,,Y,학사,김양희,2,0,일반,30,월(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24557
1919,1,4,교양필수,영역없음,24557,CUL2100,,아카데믹글쓰기,,Y,학사,김양희,2,0,일반,30,월(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24557
1920,1,1,교양필수,영역없음,24557,CUL2100,,아카데믹글쓰기,,Y,학사,김양희,2,0,일반,30,월(11:00-13:00), 비지정(ERICA),O,SMART-L,교통·물류공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24557
1921,1,1,교양필수,영역없음,24558,CUL2100,,아카데믹글쓰기,,Y,학사,곽도연,2,0,일반,30,월(11:00-13:00), 비지정(ERICA),O,SMART-L,국방정보공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24558
1922,1,4,교양필수,영역없음,24558,CUL2100,,아카데믹글쓰기,,Y,학사,곽도연,2,0,일반,30,월(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24558
1923,1,3,교양필수,영역없음,24558,CUL2100,,아카데믹글쓰기,,Y,학사,곽도연,2,0,일반,30,월(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24558
1924,1,1,교양필수,영역없음,24558,CUL2100,,아카데믹글쓰기,,Y,학사,곽도연,2,0,일반,30,월(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24558
1925,1,1,교양필수,영역없음,24559,CUL2100,,아카데믹글쓰기,,Y,학사,주영아,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,국방정보공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24559
1926,1,2,교양필수,영역없음,24559,CUL2100,,아카데믹글쓰기,,Y,학사,주영아,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24559
1927,1,1,교양필수,영역없음,24559,CUL2100,,아카데믹글쓰기,,Y,학사,주영아,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,로봇공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24559
1928,1,2,교양필수,영역없음,24560,CUL2100,,아카데믹글쓰기,,Y,학사,강경화,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24560
1929,1,1,교양필수,영역없음,24560,CUL2100,,아카데믹글쓰기,,Y,학사,강경화,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,교통·물류공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24560
1930,1,1,교양필수,영역없음,24560,CUL2100,,아카데믹글쓰기,,Y,학사,강경화,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,로봇공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24560
1931,1,4,교양필수,영역없음,24560,CUL2100,,아카데믹글쓰기,,Y,학사,강경화,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24560
1932,1,2,교양필수,영역없음,24561,CUL2100,,아카데믹글쓰기,,Y,학사,이명연,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24561
1933,1,4,교양필수,영역없음,24561,CUL2100,,아카데믹글쓰기,,Y,학사,이명연,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24561
1934,1,1,교양필수,영역없음,24561,CUL2100,,아카데믹글쓰기,,Y,학사,이명연,2,0,일반,30,목(11:00-13:00), 비지정(ERICA),O,SMART-L,국방정보공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24561
1935,1,1,교양필수,영역없음,24562,CUL2100,,아카데믹글쓰기,,Y,학사,정갑준,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,교통·물류공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24562
1936,1,2,교양필수,영역없음,24562,CUL2100,,아카데믹글쓰기,,Y,학사,정갑준,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24562
1937,1,4,교양필수,영역없음,24562,CUL2100,,아카데믹글쓰기,,Y,학사,정갑준,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24562
1938,1,1,교양필수,영역없음,24562,CUL2100,,아카데믹글쓰기,,Y,학사,정갑준,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,국방정보공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24562
1939,1,2,교양필수,영역없음,24563,CUL2100,,아카데믹글쓰기,,Y,학사,김태경,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24563
1940,1,4,교양필수,영역없음,24563,CUL2100,,아카데믹글쓰기,,Y,학사,김태경,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24563
1941,1,1,교양필수,영역없음,24563,CUL2100,,아카데믹글쓰기,,Y,학사,김태경,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,로봇공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24563
1942,1,1,교양필수,영역없음,24564,CUL2100,,아카데믹글쓰기,,Y,학사,강경화,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,교통·물류공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24564
1943,1,4,교양필수,영역없음,24564,CUL2100,,아카데믹글쓰기,,Y,학사,강경화,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24564
1944,1,3,교양필수,영역없음,24564,CUL2100,,아카데믹글쓰기,,Y,학사,강경화,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24564
1945,1,1,교양필수,영역없음,24564,CUL2100,,아카데믹글쓰기,,Y,학사,강경화,2,0,일반,30,금(11:00-13:00), 비지정(ERICA),O,SMART-L,전자공학부,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24564
1946,1,1,교양필수,영역없음,24565,CUL2100,,아카데믹글쓰기,,Y,학사,김양희,2,0,일반,30,화(09:00-11:00), 비지정(ERICA),O,SMART-L,재료화학공학과,창의융합교육원(국어교육위원회),https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24565
